S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7090546924240712
[0.0,1.0,0.0,0.0,0.0];0.5648032411585688
[0.0,0.0,1.0,0.0,0.0];0.4599784259408767
[0.0,0.0,0.0,1.0,0.0];0.5898667176233948
[0.5,0.0,0.0,0.5,0.0];0.6920234728350285
[0.5,0.0,0.5,0.0,0.0];0.6908678979145241
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.8213203319569877
[0.2,0.2,0.2,0.2,0.2];0.7932154887804121
[0.5,0.0,0.0,0.0,0.5];0.7543868016468168
[0.0,0.0,0.0,0.0,1.0];0.750729671023229
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7209346987301528
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.8272536252172331
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7705364621036506
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7583114514190592
smart L2O & RB [10];0.813678895857886
