S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.724108675219115
[0.0,1.0,0.0,0.0,0.0];0.5038255847533236
[0.0,0.0,1.0,0.0,0.0];0.46116768585024026
[0.0,0.0,0.0,1.0,0.0];0.5274680499326951
[0.5,0.0,0.0,0.5,0.0];0.708122857737092
[0.5,0.0,0.5,0.0,0.0];0.7389387844295379
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7782908457352592
[0.2,0.2,0.2,0.2,0.2];0.7536311193203504
[0.5,0.0,0.0,0.0,0.5];0.7557594959751615
[0.0,0.0,0.0,0.0,1.0];0.7060065181288742
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7216902880688074
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7997548229681941
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7974026741224727
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.758431893193198
smart L2O & RB [10];0.7764468450434119
