S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6723945232658015
[0.0,1.0,0.0,0.0,0.0];0.5101248924080051
[0.0,0.0,1.0,0.0,0.0];0.3520354324306152
[0.0,0.0,0.0,1.0,0.0];0.4821780993087076
[0.5,0.0,0.0,0.5,0.0];0.7044225901193903
[0.5,0.0,0.5,0.0,0.0];0.6589525391104318
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7524571900991535
[0.2,0.2,0.2,0.2,0.2];0.735701231460665
[0.5,0.0,0.0,0.0,0.5];0.6845563487108359
[0.0,0.0,0.0,0.0,1.0];0.4161849596584018
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6991774126172061
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.759638696607217
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7459083865243986
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7160644799362788
smart L2O & RB [10];0.725938780698363
