S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7082228279806508
[0.0,1.0,0.0,0.0,0.0];0.5027878495536265
[0.0,0.0,1.0,0.0,0.0];0.41598280475685756
[0.0,0.0,0.0,1.0,0.0];0.5267154872257718
[0.5,0.0,0.0,0.5,0.0];0.7057616650075367
[0.5,0.0,0.5,0.0,0.0];0.6492394445887711
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7533241289547274
[0.2,0.2,0.2,0.2,0.2];0.7541116347077992
[0.5,0.0,0.0,0.0,0.5];0.7567999138963277
[0.0,0.0,0.0,0.0,1.0];0.7312131900995669
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7376950050405451
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.773482504550895
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7519224884749959
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7131588157679742
smart L2O & RB [10];0.7624654189737072
