S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6763287830791294
[0.0,1.0,0.0,0.0,0.0];0.45754000758682356
[0.0,0.0,1.0,0.0,0.0];0.4312535321714728
[0.0,0.0,0.0,1.0,0.0];0.4860283319009745
[0.5,0.0,0.0,0.5,0.0];0.6905501000067058
[0.5,0.0,0.5,0.0,0.0];0.6506318207263957
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7404853003938038
[0.2,0.2,0.2,0.2,0.2];0.7334719513044513
[0.5,0.0,0.0,0.0,0.5];0.7299948635448805
[0.0,0.0,0.0,0.0,1.0];0.6523150452159711
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7125328675905694
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7383877347866036
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.739914550454838
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7073467858229369
smart L2O & RB [10];0.7342793047130405
