S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6832870587616988
[0.0,1.0,0.0,0.0,0.0];0.479288519298093
[0.0,0.0,1.0,0.0,0.0];0.37227438189107787
[0.0,0.0,0.0,1.0,0.0];0.49891759505109357
[0.5,0.0,0.0,0.5,0.0];0.7160027996192385
[0.5,0.0,0.5,0.0,0.0];0.6840640083603378
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7386330887813836
[0.2,0.2,0.2,0.2,0.2];0.7294959241439629
[0.5,0.0,0.0,0.0,0.5];0.7241655047254321
[0.0,0.0,0.0,0.0,1.0];0.591147771305636
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7145126695581816
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7779850615668928
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7755963081564898
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7478099244539863
smart L2O & RB [10];0.7473218205812001
