S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6388510370043288
[0.0,1.0,0.0,0.0,0.0];0.4449051419496991
[0.0,0.0,1.0,0.0,0.0];0.3785264905532719
[0.0,0.0,0.0,1.0,0.0];0.4337028387054601
[0.5,0.0,0.0,0.5,0.0];0.6535384658940702
[0.5,0.0,0.5,0.0,0.0];0.6418672130965664
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.6887466772647223
[0.2,0.2,0.2,0.2,0.2];0.6650873034662054
[0.5,0.0,0.0,0.0,0.5];0.7064792806331763
[0.0,0.0,0.0,0.0,1.0];0.6525669588333003
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6385260655412415
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7185179174820384
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7025270771097082
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.651058004373233
smart L2O & RB [10];0.6957796998983716
