S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.649922397267223
[0.0,1.0,0.0,0.0,0.0];0.46819872082053665
[0.0,0.0,1.0,0.0,0.0];0.37739778394440215
[0.0,0.0,0.0,1.0,0.0];0.49317791830047986
[0.5,0.0,0.0,0.5,0.0];0.6394280676295756
[0.5,0.0,0.5,0.0,0.0];0.6062346501776523
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7118887456687829
[0.2,0.2,0.2,0.2,0.2];0.6930327216594323
[0.5,0.0,0.0,0.0,0.5];0.7084429502441325
[0.0,0.0,0.0,0.0,1.0];0.594169395891003
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6604523714184689
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7310992681463268
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7141837944310745
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6653385250045675
smart L2O & RB [10];0.7070525634332254
