S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6654809284635829
[0.0,1.0,0.0,0.0,0.0];0.4628767785286301
[0.0,0.0,1.0,0.0,0.0];0.4046853938731049
[0.0,0.0,0.0,1.0,0.0];0.48561561750468624
[0.5,0.0,0.0,0.5,0.0];0.6710971877962957
[0.5,0.0,0.5,0.0,0.0];0.6801492426412907
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7035783391703111
[0.2,0.2,0.2,0.2,0.2];0.7087048248214528
[0.5,0.0,0.0,0.0,0.5];0.7207301289612942
[0.0,0.0,0.0,0.0,1.0];0.6748185938704414
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6512839482492565
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7455865459987145
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.750085222677894
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.696323075624884
smart L2O & RB [10];0.7443110394985889
