S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6240359909439728
[0.0,1.0,0.0,0.0,0.0];0.5142217441266431
[0.0,0.0,1.0,0.0,0.0];0.3387118744899471
[0.0,0.0,0.0,1.0,0.0];0.5113467688877156
[0.5,0.0,0.0,0.5,0.0];0.6757909541137969
[0.5,0.0,0.5,0.0,0.0];0.6420314057243219
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7133623249053034
[0.2,0.2,0.2,0.2,0.2];0.6900140124698433
[0.5,0.0,0.0,0.0,0.5];0.7110977465471944
[0.0,0.0,0.0,0.0,1.0];0.6619613849017217
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6589357061311873
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7198026151211248
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7098750421191713
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6605419960473304
smart L2O & RB [10];0.7184647783362139
