S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7221381609666349
[0.0,1.0,0.0,0.0,0.0];0.5300413871885108
[0.0,0.0,1.0,0.0,0.0];0.41878731984871864
[0.0,0.0,0.0,1.0,0.0];0.5868724558308638
[0.5,0.0,0.0,0.5,0.0];0.696345260868235
[0.5,0.0,0.5,0.0,0.0];0.7109898955493614
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7640053844072219
[0.2,0.2,0.2,0.2,0.2];0.7607370569682439
[0.5,0.0,0.0,0.0,0.5];0.7634846340868333
[0.0,0.0,0.0,0.0,1.0];0.6772712844845865
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7324392583808137
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.801824203970372
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7864321167089265
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7636631788585522
smart L2O & RB [10];0.7892357719268521
