S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7194968392016708
[0.0,1.0,0.0,0.0,0.0];0.4782033749591451
[0.0,0.0,1.0,0.0,0.0];0.3544053744240435
[0.0,0.0,0.0,1.0,0.0];0.511041077255369
[0.5,0.0,0.0,0.5,0.0];0.7588668428906735
[0.5,0.0,0.5,0.0,0.0];0.7179782185588095
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.8045513581846878
[0.2,0.2,0.2,0.2,0.2];0.7957872591532471
[0.5,0.0,0.0,0.0,0.5];0.6921653613843677
[0.0,0.0,0.0,0.0,1.0];0.47050435902888776
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7452831976850798
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.8151294959229238
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7924349779433195
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7436506095909748
smart L2O & RB [10];0.7935257480964671
