S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6989010211102791
[0.0,1.0,0.0,0.0,0.0];0.6050337707325184
[0.0,0.0,1.0,0.0,0.0];0.46231546325452044
[0.0,0.0,0.0,1.0,0.0];0.6281864889508662
[0.5,0.0,0.0,0.5,0.0];0.6870967528867916
[0.5,0.0,0.5,0.0,0.0];0.6322228218315473
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7514779246927898
[0.2,0.2,0.2,0.2,0.2];0.7538085165593311
[0.5,0.0,0.0,0.0,0.5];0.7532607186707263
[0.0,0.0,0.0,0.0,1.0];0.6959644602175787
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6866353881731029
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7860654073748315
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7780810258619292
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7486730179557051
smart L2O & RB [10];0.7834102168586263
