S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6456001649946419
[0.0,1.0,0.0,0.0,0.0];0.44699027137841874
[0.0,0.0,1.0,0.0,0.0];0.3728008231627623
[0.0,0.0,0.0,1.0,0.0];0.4633511116849929
[0.5,0.0,0.0,0.5,0.0];0.6712575590441181
[0.5,0.0,0.5,0.0,0.0];0.6786951674142954
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7167050953143366
[0.2,0.2,0.2,0.2,0.2];0.7362796776887591
[0.5,0.0,0.0,0.0,0.5];0.738174602354833
[0.0,0.0,0.0,0.0,1.0];0.5931593156617879
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6917043669142158
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7727776316022448
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.733828118496074
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7011248157298966
smart L2O & RB [10];0.7434409482198685
