S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7010061510781087
[0.0,1.0,0.0,0.0,0.0];0.5239260327135928
[0.0,0.0,1.0,0.0,0.0];0.4195057932819181
[0.0,0.0,0.0,1.0,0.0];0.5214488254947496
[0.5,0.0,0.0,0.5,0.0];0.7232972716597559
[0.5,0.0,0.5,0.0,0.0];0.6713677995874658
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7476812770170957
[0.2,0.2,0.2,0.2,0.2];0.7463560659721377
[0.5,0.0,0.0,0.0,0.5];0.7636442472213312
[0.0,0.0,0.0,0.0,1.0];0.6341099466616895
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.70807626430713
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7827639577991898
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.775577785577526
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7310298982258456
smart L2O & RB [10];0.7532500440194501
