S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6406483359284025
[0.0,1.0,0.0,0.0,0.0];0.45421962413592165
[0.0,0.0,1.0,0.0,0.0];0.36831212214030373
[0.0,0.0,0.0,1.0,0.0];0.4784730224188578
[0.5,0.0,0.0,0.5,0.0];0.6262511638827486
[0.5,0.0,0.5,0.0,0.0];0.6239002182036011
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.6986897466412489
[0.2,0.2,0.2,0.2,0.2];0.7174784002501273
[0.5,0.0,0.0,0.0,0.5];0.7303303766061235
[0.0,0.0,0.0,0.0,1.0];0.6473671921327215
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6758273566589508
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7249501991881462
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7387629361629062
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6841743606241002
smart L2O & RB [10];0.7358292494961243
