S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.5598950454079825
[0.0,1.0,0.0,0.0,0.0];0.5223232919586303
[0.0,0.0,1.0,0.0,0.0];0.3660469894636263
[0.0,0.0,0.0,1.0,0.0];0.5219287919402713
[0.5,0.0,0.0,0.5,0.0];0.6440870651834916
[0.5,0.0,0.5,0.0,0.0];0.6228978992270999
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7272427301336115
[0.2,0.2,0.2,0.2,0.2];0.7330557555338453
[0.5,0.0,0.0,0.0,0.5];0.726004549281452
[0.0,0.0,0.0,0.0,1.0];0.6970232725772273
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6450961573714746
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7754686034328779
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7542097052623964
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6687100042313889
smart L2O & RB [10];0.752728038225878
