S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.708966809081661
[0.0,1.0,0.0,0.0,0.0];0.5071424439677379
[0.0,0.0,1.0,0.0,0.0];0.3766782202247761
[0.0,0.0,0.0,1.0,0.0];0.5055208909358814
[0.5,0.0,0.0,0.5,0.0];0.7259993479887068
[0.5,0.0,0.5,0.0,0.0];0.6809871354701108
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7766886543519872
[0.2,0.2,0.2,0.2,0.2];0.7632883922242812
[0.5,0.0,0.0,0.0,0.5];0.7732098486883361
[0.0,0.0,0.0,0.0,1.0];0.6677551356930882
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7266011394620159
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7764230477666576
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7753512356464483
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7319421094923315
smart L2O & RB [10];0.7652587046169266
