S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6327799216930259
[0.0,1.0,0.0,0.0,0.0];0.4375052498370238
[0.0,0.0,1.0,0.0,0.0];0.3759767189022023
[0.0,0.0,0.0,1.0,0.0];0.4247529387560528
[0.5,0.0,0.0,0.5,0.0];0.6312433134503812
[0.5,0.0,0.5,0.0,0.0];0.6369422170125788
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7064843905430584
[0.2,0.2,0.2,0.2,0.2];0.7112903082844184
[0.5,0.0,0.0,0.0,0.5];0.7000767084656481
[0.0,0.0,0.0,0.0,1.0];0.6214865642648115
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6483841388781986
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7276331748573073
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7139151771341314
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6691068958319022
smart L2O & RB [10];0.7212610858290922
