S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7471483618544801
[0.0,1.0,0.0,0.0,0.0];0.5198134389939764
[0.0,0.0,1.0,0.0,0.0];0.46018764213296015
[0.0,0.0,0.0,1.0,0.0];0.5256057640240467
[0.5,0.0,0.0,0.5,0.0];0.719482667869271
[0.5,0.0,0.5,0.0,0.0];0.6823582799967132
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7464099553363637
[0.2,0.2,0.2,0.2,0.2];0.7590940214740467
[0.5,0.0,0.0,0.0,0.5];0.7577653233017314
[0.0,0.0,0.0,0.0,1.0];0.6878930103691647
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7160395247735936
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7882175662045934
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7691578814656108
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7551446467110323
smart L2O & RB [10];0.7585538051699552
