S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7293209316723381
[0.0,1.0,0.0,0.0,0.0];0.6221493350924625
[0.0,0.0,1.0,0.0,0.0];0.3718821192876631
[0.0,0.0,0.0,1.0,0.0];0.597045293735528
[0.5,0.0,0.0,0.5,0.0];0.7478796286311473
[0.5,0.0,0.5,0.0,0.0];0.6779775498977104
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.75829695826633
[0.2,0.2,0.2,0.2,0.2];0.7439587101278942
[0.5,0.0,0.0,0.0,0.5];0.7182766454773039
[0.0,0.0,0.0,0.0,1.0];0.6882356183969667
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7402301311072785
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7817819709778951
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7855624277489327
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.748473469247996
smart L2O & RB [10];0.7507802602784293
