S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6815480117913115
[0.0,1.0,0.0,0.0,0.0];0.4798823550633221
[0.0,0.0,1.0,0.0,0.0];0.4173839885202181
[0.0,0.0,0.0,1.0,0.0];0.4977305006787067
[0.5,0.0,0.0,0.5,0.0];0.690900823571273
[0.5,0.0,0.5,0.0,0.0];0.6452326771979437
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.709565646700492
[0.2,0.2,0.2,0.2,0.2];0.7093401128716093
[0.5,0.0,0.0,0.0,0.5];0.7181530675322912
[0.0,0.0,0.0,0.0,1.0];0.6398910567106169
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6664639182704118
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7248651776402506
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7200297840672789
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6874727553935691
smart L2O & RB [10];0.7095570406644859
