S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7332834613393041
[0.0,1.0,0.0,0.0,0.0];0.4966445135143557
[0.0,0.0,1.0,0.0,0.0];0.4091976072247241
[0.0,0.0,0.0,1.0,0.0];0.5015391544161598
[0.5,0.0,0.0,0.5,0.0];0.6982114175917564
[0.5,0.0,0.5,0.0,0.0];0.6703973222916639
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7449729729229166
[0.2,0.2,0.2,0.2,0.2];0.7179565144195511
[0.5,0.0,0.0,0.0,0.5];0.758953693491482
[0.0,0.0,0.0,0.0,1.0];0.7171777335599654
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7362197174421171
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7805236272616868
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7601060511794495
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7167187088506606
smart L2O & RB [10];0.7562104056906042
