S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7105608328657026
[0.0,1.0,0.0,0.0,0.0];0.5279297704853496
[0.0,0.0,1.0,0.0,0.0];0.47989828907754584
[0.0,0.0,0.0,1.0,0.0];0.5327144072506553
[0.5,0.0,0.0,0.5,0.0];0.745410796497459
[0.5,0.0,0.5,0.0,0.0];0.6992445031938553
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7602071976173768
[0.2,0.2,0.2,0.2,0.2];0.7651708464757436
[0.5,0.0,0.0,0.0,0.5];0.7796322303047061
[0.0,0.0,0.0,0.0,1.0];0.7175757174451329
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7308098889827693
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.8037872941285904
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7922774531693559
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7486716248093571
smart L2O & RB [10];0.7704114505128734
