S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6926715865107969
[0.0,1.0,0.0,0.0,0.0];0.441445709224045
[0.0,0.0,1.0,0.0,0.0];0.4096395202385084
[0.0,0.0,0.0,1.0,0.0];0.45336878023867755
[0.5,0.0,0.0,0.5,0.0];0.675584483402698
[0.5,0.0,0.5,0.0,0.0];0.6617224120911234
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7244285359129208
[0.2,0.2,0.2,0.2,0.2];0.699164038158759
[0.5,0.0,0.0,0.0,0.5];0.7069831862781248
[0.0,0.0,0.0,0.0,1.0];0.6506592164895649
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6610643330927986
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7556868831941004
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7273405764208656
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6676617320537729
smart L2O & RB [10];0.735147714989435
