S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.683311237845643
[0.0,1.0,0.0,0.0,0.0];0.5666977162959785
[0.0,0.0,1.0,0.0,0.0];0.27837242863259093
[0.0,0.0,0.0,1.0,0.0];0.554144767747453
[0.5,0.0,0.0,0.5,0.0];0.6414249623768244
[0.5,0.0,0.5,0.0,0.0];0.6211242558354199
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.67969912921594
[0.2,0.2,0.2,0.2,0.2];0.6577013175507987
[0.5,0.0,0.0,0.0,0.5];0.6660011850393122
[0.0,0.0,0.0,0.0,1.0];0.01992664143040181
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6581947172535548
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7192821951385998
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.717786213763606
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.676256258278795
smart L2O & RB [10];0.7014743721927879
