S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6524905081749344
[0.0,1.0,0.0,0.0,0.0];0.44891720021430104
[0.0,0.0,1.0,0.0,0.0];0.380471625961022
[0.0,0.0,0.0,1.0,0.0];0.4565136322697535
[0.5,0.0,0.0,0.5,0.0];0.6657840705274449
[0.5,0.0,0.5,0.0,0.0];0.6081989338752538
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7045666531679747
[0.2,0.2,0.2,0.2,0.2];0.6893976342766022
[0.5,0.0,0.0,0.0,0.5];0.6942306368618889
[0.0,0.0,0.0,0.0,1.0];0.6643507619371847
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6540102374657488
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7307173878165767
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7397731586766089
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6875297324618097
smart L2O & RB [10];0.7098557279679059
