S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7168577603219978
[0.0,1.0,0.0,0.0,0.0];0.5015644437831854
[0.0,0.0,1.0,0.0,0.0];0.40638182538591083
[0.0,0.0,0.0,1.0,0.0];0.5266108938328219
[0.5,0.0,0.0,0.5,0.0];0.6994585194278039
[0.5,0.0,0.5,0.0,0.0];0.6981694705856807
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7264178894074176
[0.2,0.2,0.2,0.2,0.2];0.7405583135635555
[0.5,0.0,0.0,0.0,0.5];0.7699276061375397
[0.0,0.0,0.0,0.0,1.0];0.5974171341070518
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7103934253019468
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7779193618164926
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7607769550360542
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7304994844564312
smart L2O & RB [10];0.7606449733286262
