S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.648423435318983
[0.0,1.0,0.0,0.0,0.0];0.35326599467521824
[0.0,0.0,1.0,0.0,0.0];0.29540665179704945
[0.0,0.0,0.0,1.0,0.0];0.36975445719309347
[0.5,0.0,0.0,0.5,0.0];0.580804539960954
[0.5,0.0,0.5,0.0,0.0];0.5765553210603057
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.645593773196562
[0.2,0.2,0.2,0.2,0.2];0.6344937751279796
[0.5,0.0,0.0,0.0,0.5];0.654480836064824
[0.0,0.0,0.0,0.0,1.0];0.46972554561775337
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6177209148385833
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.689212982294098
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.6733549091871542
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6307534157433413
smart L2O & RB [10];0.6729270127281615
