S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6812653751845222
[0.0,1.0,0.0,0.0,0.0];0.4711415940566932
[0.0,0.0,1.0,0.0,0.0];0.40121579144790176
[0.0,0.0,0.0,1.0,0.0];0.47750312420171387
[0.5,0.0,0.0,0.5,0.0];0.6566195604373417
[0.5,0.0,0.5,0.0,0.0];0.6067062742951197
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.6809865275287708
[0.2,0.2,0.2,0.2,0.2];0.7171306999251931
[0.5,0.0,0.0,0.0,0.5];0.6971438248804855
[0.0,0.0,0.0,0.0,1.0];0.6102493943357854
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6611869106927433
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7302003016193956
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7228571495165346
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6957578439470589
smart L2O & RB [10];0.7069266350420975
