S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6651655069656612
[0.0,1.0,0.0,0.0,0.0];0.46159308569600965
[0.0,0.0,1.0,0.0,0.0];0.3709600823165995
[0.0,0.0,0.0,1.0,0.0];0.41888305840622564
[0.5,0.0,0.0,0.5,0.0];0.6447065284271742
[0.5,0.0,0.5,0.0,0.0];0.6475710821543018
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.6600537148853944
[0.2,0.2,0.2,0.2,0.2];0.7086775698454268
[0.5,0.0,0.0,0.0,0.5];0.708626716851906
[0.0,0.0,0.0,0.0,1.0];0.6502133178771794
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6633620158915623
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7250254928362982
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7069886606253197
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6710478620179399
smart L2O & RB [10];0.7174006375981461
