S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7189791089826483
[0.0,1.0,0.0,0.0,0.0];0.5082541787256756
[0.0,0.0,1.0,0.0,0.0];0.41740594704915635
[0.0,0.0,0.0,1.0,0.0];0.5088093020172579
[0.5,0.0,0.0,0.5,0.0];0.7159197354240137
[0.5,0.0,0.5,0.0,0.0];0.6842586062468985
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7595856918630399
[0.2,0.2,0.2,0.2,0.2];0.737177850182505
[0.5,0.0,0.0,0.0,0.5];0.7652524314336806
[0.0,0.0,0.0,0.0,1.0];0.7200315416778023
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7149845094837679
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7790233634533796
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7853782888102143
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.733043945707122
smart L2O & RB [10];0.7700813731824989
