S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6565128757354511
[0.0,1.0,0.0,0.0,0.0];0.42944258157383014
[0.0,0.0,1.0,0.0,0.0];0.3818570809950048
[0.0,0.0,0.0,1.0,0.0];0.44731153485069697
[0.5,0.0,0.0,0.5,0.0];0.6623698315980311
[0.5,0.0,0.5,0.0,0.0];0.6667241634923808
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7377948939158883
[0.2,0.2,0.2,0.2,0.2];0.7331920050978584
[0.5,0.0,0.0,0.0,0.5];0.7102064530706989
[0.0,0.0,0.0,0.0,1.0];0.6419928702209593
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6648212308999303
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7445935571967401
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7361157369539939
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.664100511375229
smart L2O & RB [10];0.7414660259042161
