S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.8256640651369305
[0.0,1.0,0.0,0.0,0.0];0.7270780563580475
[0.0,0.0,1.0,0.0,0.0];0.4152794299500707
[0.0,0.0,0.0,1.0,0.0];0.6976193257360631
[0.5,0.0,0.0,0.5,0.0];0.8307107268624345
[0.5,0.0,0.5,0.0,0.0];0.8241568288380232
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.8428221822702564
[0.2,0.2,0.2,0.2,0.2];0.8363287644110193
[0.5,0.0,0.0,0.0,0.5];0.8417157583310372
[0.0,0.0,0.0,0.0,1.0];0.8389831977325162
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.8183095454114737
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.8365026620127051
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.8394100658566486
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.824208045887882
smart L2O & RB [10];0.8347869537745283
