S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6938508757859776
[0.0,1.0,0.0,0.0,0.0];0.47751568271216527
[0.0,0.0,1.0,0.0,0.0];0.4246258176418317
[0.0,0.0,0.0,1.0,0.0];0.49144996832128374
[0.5,0.0,0.0,0.5,0.0];0.7328535261819928
[0.5,0.0,0.5,0.0,0.0];0.6653375603880822
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7761116654112346
[0.2,0.2,0.2,0.2,0.2];0.7392578847214811
[0.5,0.0,0.0,0.0,0.5];0.7715962065185179
[0.0,0.0,0.0,0.0,1.0];0.6863101586588858
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6975236225660231
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7920171931430707
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7760618340757228
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7140584416264897
smart L2O & RB [10];0.7590712368612197
