S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7067035011002887
[0.0,1.0,0.0,0.0,0.0];0.5222405648864463
[0.0,0.0,1.0,0.0,0.0];0.41989409898721913
[0.0,0.0,0.0,1.0,0.0];0.49330498746745943
[0.5,0.0,0.0,0.5,0.0];0.7408902422167667
[0.5,0.0,0.5,0.0,0.0];0.7048829167927134
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7669635534016765
[0.2,0.2,0.2,0.2,0.2];0.7448433343089955
[0.5,0.0,0.0,0.0,0.5];0.7585883074170303
[0.0,0.0,0.0,0.0,1.0];0.6661670697798867
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7024553087104595
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7802549340805316
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7780780998587427
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7159758486042536
smart L2O & RB [10];0.7615650234703424
