S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7335311809697657
[0.0,1.0,0.0,0.0,0.0];0.6755149194961068
[0.0,0.0,1.0,0.0,0.0];0.4144006125580213
[0.0,0.0,0.0,1.0,0.0];0.6729288235141238
[0.5,0.0,0.0,0.5,0.0];0.7819659526267789
[0.5,0.0,0.5,0.0,0.0];0.718681022341855
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7869692431251079
[0.2,0.2,0.2,0.2,0.2];0.7449609149795895
[0.5,0.0,0.0,0.0,0.5];0.7788732771659641
[0.0,0.0,0.0,0.0,1.0];0.3624621799162571
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7865212107798003
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.8074919629659161
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.8051139867601596
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.774641316891912
smart L2O & RB [10];0.7646455073041368
